Transaction_ID,Sender_Account_ID,Receiver_Account_ID,Amount_THB,Timestamp,Channel,Is_Scam_Inflow,Is_Mule_Outflow,Sender_Is_Mule,Receiver_Is_Mule
TXN0003647,ACC01980,ACC00307,69.28,2026-04-05 21:27:00.000000,Internet Banking,0,0,0,0
TXN0006126,ACC00711,ACC01857,425.06,2026-04-21 08:15:00.000000,Internet Banking,0,0,0,0
TXN0005305,ACC01883,ACC01113,2063.6,2026-04-06 17:20:00.000000,Mobile,0,0,0,0
TXN0008494,ACC01002,ACC00060,1053.32,2026-04-12 11:29:00.000000,Internet Banking,0,0,0,0
TXN0011123,ACC00867,ACC00504,1118.38,2026-04-05 17:50:00.000000,Internet Banking,0,0,0,0
TXN0010207,ACC00154,ACC01010,418.58,2026-03-31 10:15:00.000000,ATM,0,0,0,0
TXN0008286,ACC00434,ACC01190,74.72,2026-04-26 17:20:00.000000,Mobile,0,0,0,0
TXN0000488,ACC01267,ACC01273,10000.0,2026-04-20 18:29:00.000000,Mobile,1,0,0,1
TXN0004642,ACC01814,ACC00088,25000.0,2026-04-12 08:57:00.000000,Mobile,0,0,0,0
TXN0009417,ACC01434,ACC01575,2580.85,2026-04-04 13:24:00.000000,ATM,0,0,0,0
TXN0000096,ACC00233,ACC01212,37600.0,2026-04-17 21:38:52.314755,Mobile,0,1,1,0
TXN0009747,ACC00892,ACC00028,241.91,2026-04-14 07:11:00.000000,Internet Banking,0,0,0,0
TXN0008048,ACC00352,ACC01323,1654.1,2026-03-31 09:53:00.000000,Internet Banking,0,0,0,0
TXN0000358,ACC00903,ACC00045,36400.0,2026-04-18 01:34:51.286603,Mobile,0,1,1,0
TXN0011812,ACC00244,ACC00961,151.58,2026-04-09 12:24:00.000000,Mobile,0,0,0,0
TXN0006292,ACC00824,ACC01904,1981.74,2026-04-03 09:04:00.000000,Mobile,0,0,0,0
TXN0002125,ACC01040,ACC01735,320.99,2026-04-20 21:47:00.000000,Mobile,0,0,0,0
TXN0011462,ACC01527,ACC01954,1036.34,2026-04-16 14:09:00.000000,ATM,0,0,0,0
TXN0002381,ACC01242,ACC01397,695.66,2026-03-31 08:14:00.000000,Mobile,0,0,0,0
TXN0011062,ACC01720,ACC01954,61.27,2026-04-03 16:53:00.000000,Internet Banking,0,0,0,0
TXN0011977,ACC01434,ACC00281,790.88,2026-04-14 10:51:00.000000,ATM,0,0,0,0
TXN0003435,ACC01922,ACC01989,807.95,2026-04-09 14:22:00.000000,Branch,0,0,0,0
TXN0007291,ACC01688,ACC01953,408.01,2026-04-13 12:15:00.000000,Mobile,0,0,0,0
TXN0005263,ACC00844,ACC01963,1112.28,2026-04-25 08:26:00.000000,Mobile,0,0,0,0
TXN0003412,ACC01972,ACC00508,696.48,2026-04-26 15:26:00.000000,Mobile,0,0,0,0
TXN0001603,ACC01923,ACC00242,1638.32,2026-04-12 10:28:00.000000,Branch,0,0,0,0
TXN0010854,ACC01365,ACC01388,864.27,2026-04-03 16:44:00.000000,Mobile,0,0,0,0
TXN0004229,ACC01210,ACC00765,120.34,2026-04-20 14:49:00.000000,Mobile,0,0,0,0
TXN0006936,ACC01980,ACC00299,204.25,2026-04-03 09:29:00.000000,Mobile,0,0,0,0
TXN0005599,ACC00425,ACC00172,475.99,2026-04-06 15:36:00.000000,Mobile,0,0,0,0
TXN0001563,ACC00976,ACC01080,79.24,2026-04-21 09:56:00.000000,Mobile,0,0,0,0
TXN0003530,ACC01122,ACC01974,30000.0,2026-04-27 11:33:00.000000,Mobile,0,0,0,0
TXN0010149,ACC01359,ACC00708,376.75,2026-04-09 15:57:00.000000,ATM,0,0,0,0
TXN0010159,ACC00813,ACC01899,50.0,2026-04-10 14:54:00.000000,ATM,0,0,0,0
TXN0005613,ACC00921,ACC00569,1002.13,2026-04-13 20:23:00.000000,Internet Banking,0,0,0,0
TXN0002628,ACC00252,ACC01631,364.14,2026-04-16 03:09:00.000000,Mobile,0,0,0,0
TXN0006291,ACC00132,ACC00582,308.51,2026-04-24 16:54:00.000000,Mobile,0,0,0,0
TXN0010318,ACC00097,ACC01456,537.68,2026-04-21 15:03:00.000000,Internet Banking,0,0,0,0
TXN0005894,ACC00827,ACC01492,315.13,2026-04-07 09:25:00.000000,Internet Banking,0,0,0,0
TXN0000305,ACC01195,ACC00756,10000.0,2026-04-14 08:27:00.000000,Mobile,1,0,0,1
TXN0001211,ACC01576,ACC00020,2229.48,2026-04-12 09:51:00.000000,Internet Banking,0,0,0,0
TXN0002933,ACC01531,ACC01524,275.78,2026-04-19 12:11:00.000000,Mobile,0,0,0,0
TXN0003442,ACC00997,ACC01980,98.0,2026-04-27 13:53:00.000000,Mobile,0,0,0,0
TXN0007636,ACC00698,ACC00142,1037.41,2026-04-08 15:38:00.000000,Internet Banking,0,0,0,0
TXN0009422,ACC01046,ACC00311,499.82,2026-04-09 13:21:00.000000,Mobile,0,0,0,0
TXN0006863,ACC00746,ACC00453,1366.11,2026-04-11 09:49:00.000000,ATM,0,0,0,0
TXN0008198,ACC01943,ACC01535,2779.13,2026-04-26 05:25:00.000000,Mobile,0,0,0,0
TXN0010380,ACC01266,ACC01263,10000.0,2026-04-15 10:37:00.000000,Branch,0,0,0,0
TXN0005231,ACC01556,ACC01312,1572.68,2026-04-01 19:39:00.000000,Mobile,0,0,0,0
TXN0010725,ACC01925,ACC01547,699.21,2026-04-12 18:27:00.000000,Internet Banking,0,0,0,0
TXN0004516,ACC01261,ACC00524,1410.57,2026-04-06 08:11:00.000000,Mobile,0,0,0,0
TXN0000102,ACC01380,ACC00261,30000.0,2026-04-17 15:47:00.000000,Mobile,1,0,0,1
TXN0000534,ACC00792,ACC01517,10000.0,2026-04-25 00:58:00.000000,Mobile,1,0,0,1
TXN0008752,ACC01085,ACC01169,565.32,2026-04-24 06:35:00.000000,Internet Banking,0,0,0,0
TXN0002992,ACC01585,ACC00102,1246.97,2026-04-25 18:38:00.000000,Mobile,0,0,0,0
TXN0004563,ACC00962,ACC01605,600.29,2026-04-24 18:38:00.000000,ATM,0,0,0,0
TXN0005468,ACC01986,ACC01407,1494.06,2026-04-12 20:47:00.000000,Mobile,0,0,0,0
TXN0000928,ACC01100,ACC00231,429.01,2026-04-11 09:05:00.000000,Mobile,0,0,0,0
TXN0004078,ACC00707,ACC01807,1254.52,2026-04-03 16:11:00.000000,Mobile,0,0,0,0
TXN0011044,ACC01378,ACC01897,212.84,2026-04-08 19:19:00.000000,Mobile,0,0,0,0
TXN0001580,ACC01828,ACC01607,259.18,2026-04-14 10:19:00.000000,Mobile,0,0,0,0
TXN0006886,ACC01809,ACC00117,87.4,2026-04-21 08:01:00.000000,Mobile,0,0,0,0
TXN0009151,ACC01188,ACC01915,3091.14,2026-04-19 11:39:00.000000,Mobile,0,0,0,0
TXN0007608,ACC00410,ACC00693,2559.56,2026-04-23 11:15:00.000000,Mobile,0,0,0,0
TXN0000100,ACC00233,ACC00991,5700.0,2026-04-22 09:53:10.810507,Mobile,0,1,1,0
TXN0004808,ACC01097,ACC01208,102.07,2026-04-02 23:37:00.000000,Mobile,0,0,0,0
TXN0002652,ACC00852,ACC01324,621.03,2026-04-17 14:34:00.000000,Mobile,0,0,0,0
TXN0001428,ACC00390,ACC00822,129.03,2026-04-08 14:13:00.000000,Internet Banking,0,0,0,0
TXN0010468,ACC00620,ACC00882,301.6,2026-04-17 15:14:00.000000,Mobile,0,0,0,0
TXN0006408,ACC01325,ACC01080,488.12,2026-04-05 10:44:00.000000,Mobile,0,0,0,0
TXN0004124,ACC00792,ACC01742,1375.42,2026-04-10 16:52:00.000000,ATM,0,0,0,0
TXN0002617,ACC01498,ACC00928,1909.67,2026-04-14 19:21:00.000000,Internet Banking,0,0,0,0
TXN0005864,ACC01861,ACC01881,1692.95,2026-04-01 16:36:00.000000,Internet Banking,0,0,0,0
TXN0001158,ACC00397,ACC01761,779.42,2026-03-31 09:30:00.000000,Mobile,0,0,0,0
TXN0007802,ACC01479,ACC01412,1793.18,2026-04-07 07:18:00.000000,Internet Banking,0,0,0,0
TXN0002456,ACC01615,ACC00393,243.11,2026-04-10 16:11:00.000000,Mobile,0,0,0,0
TXN0008194,ACC01388,ACC01553,221.6,2026-04-13 06:21:00.000000,ATM,0,0,0,0
TXN0007880,ACC00153,ACC01144,774.77,2026-04-12 12:51:00.000000,Internet Banking,0,0,0,0
TXN0008773,ACC01272,ACC01674,132.62,2026-04-25 23:40:00.000000,Mobile,0,0,0,0
TXN0008380,ACC00363,ACC00237,376.18,2026-04-21 10:47:00.000000,Mobile,0,0,0,0
TXN0010250,ACC01441,ACC01065,1181.53,2026-04-13 00:03:00.000000,Mobile,0,0,0,0
TXN0004533,ACC01808,ACC00650,242.36,2026-04-09 07:38:00.000000,Mobile,0,0,0,0
TXN0006074,ACC00172,ACC00081,349.94,2026-04-04 19:16:00.000000,Mobile,0,0,0,0
TXN0011886,ACC00201,ACC00082,67.67,2026-04-21 17:35:00.000000,Internet Banking,0,0,0,0
TXN0006703,ACC01723,ACC01784,3939.0,2026-04-08 20:09:00.000000,Mobile,0,0,0,0
TXN0000386,ACC00918,ACC00664,20000.0,2026-04-17 07:33:21.405717,Mobile,0,1,1,1
TXN0003686,ACC00765,ACC01972,421.64,2026-04-06 15:57:00.000000,ATM,0,0,0,0
TXN0003945,ACC00501,ACC01222,108.01,2026-03-31 13:48:00.000000,Branch,0,0,0,0
TXN0004075,ACC01526,ACC01359,412.51,2026-04-14 19:48:00.000000,Mobile,0,0,0,0
TXN0004339,ACC01629,ACC01671,829.54,2026-04-24 17:05:00.000000,Internet Banking,0,0,0,0
TXN0000120,ACC00271,ACC01782,900.0,2026-04-07 21:21:12.654725,Mobile,0,1,1,0
TXN0009998,ACC01978,ACC01356,211.53,2026-04-10 11:46:00.000000,Mobile,0,0,0,0
TXN0006756,ACC01529,ACC01990,942.46,2026-04-19 21:19:00.000000,Mobile,0,0,0,0
TXN0006238,ACC00826,ACC01314,747.88,2026-04-25 16:31:00.000000,Mobile,0,0,0,0
TXN0001370,ACC00277,ACC01067,191.87,2026-04-01 05:42:00.000000,Mobile,0,0,0,0
TXN0009622,ACC00610,ACC01535,480.85,2026-04-26 13:06:00.000000,Mobile,0,0,0,0
TXN0002733,ACC00104,ACC01144,15000.0,2026-04-13 13:14:00.000000,Mobile,0,0,0,0
TXN0004382,ACC01735,ACC00612,30000.0,2026-04-19 17:05:00.000000,Branch,0,0,0,0
TXN0005390,ACC01607,ACC01880,192.28,2026-04-20 12:35:00.000000,Mobile,0,0,0,0
TXN0003785,ACC01917,ACC01406,309.11,2026-04-20 16:40:00.000000,Internet Banking,0,0,0,0
TXN0008154,ACC00959,ACC00442,1508.09,2026-04-06 06:18:00.000000,Mobile,0,0,0,0
TXN0001627,ACC00129,ACC01945,1074.04,2026-04-11 12:38:00.000000,ATM,0,0,0,0
TXN0007767,ACC01403,ACC01516,279.52,2026-03-29 08:19:00.000000,Mobile,0,0,0,0
TXN0001003,ACC01308,ACC01966,847.97,2026-04-14 12:53:00.000000,Mobile,0,0,0,0
TXN0001054,ACC01910,ACC00039,101.61,2026-03-30 12:37:00.000000,ATM,0,0,0,0
TXN0004640,ACC01429,ACC01179,225.73,2026-04-04 07:48:00.000000,Mobile,0,0,0,0
TXN0003133,ACC01158,ACC01633,1202.8,2026-04-07 09:45:00.000000,ATM,0,0,0,0
TXN0004891,ACC01993,ACC01826,1182.28,2026-04-09 11:48:00.000000,Mobile,0,0,0,0
TXN0003353,ACC00275,ACC00365,330.77,2026-04-10 19:07:00.000000,ATM,0,0,0,0
TXN0000909,ACC00606,ACC00691,2046.4,2026-03-29 10:46:00.000000,Internet Banking,0,0,0,0
TXN0007201,ACC00286,ACC01988,739.29,2026-04-09 11:15:00.000000,Mobile,0,0,0,0
TXN0001384,ACC01723,ACC00501,78.65,2026-03-30 16:03:00.000000,Mobile,0,0,0,0
TXN0002955,ACC00558,ACC00841,136.59,2026-04-25 08:41:00.000000,Mobile,0,0,0,0
TXN0011561,ACC01640,ACC01063,456.23,2026-04-05 18:19:00.000000,Mobile,0,0,0,0
TXN0004985,ACC01631,ACC01133,417.18,2026-03-31 12:43:00.000000,Internet Banking,0,0,0,0
TXN0004598,ACC00102,ACC00256,763.23,2026-03-29 20:47:00.000000,Branch,0,0,0,0
TXN0011856,ACC01551,ACC01534,1016.66,2026-04-27 21:55:00.000000,Mobile,0,0,0,0
TXN0004330,ACC01158,ACC01751,852.63,2026-04-08 16:47:00.000000,Internet Banking,0,0,0,0
TXN0005994,ACC00580,ACC01972,306.39,2026-04-15 18:59:00.000000,Mobile,0,0,0,0
TXN0004130,ACC01503,ACC01792,430.74,2026-04-12 19:30:00.000000,ATM,0,0,0,0
TXN0005663,ACC00771,ACC00928,122.23,2026-04-05 12:55:00.000000,Mobile,0,0,0,0
TXN0002615,ACC01562,ACC01292,417.43,2026-04-07 16:20:00.000000,ATM,0,0,0,0
TXN0005029,ACC00618,ACC00003,379.39,2026-04-02 07:05:00.000000,ATM,0,0,0,0
TXN0002537,ACC01498,ACC00181,1597.5,2026-03-29 16:50:00.000000,ATM,0,0,0,0
TXN0005829,ACC01997,ACC01351,264.77,2026-04-04 18:31:00.000000,Internet Banking,0,0,0,0
TXN0000933,ACC00893,ACC01868,1581.37,2026-04-14 16:06:00.000000,Mobile,0,0,0,0
TXN0007226,ACC00727,ACC00526,303.86,2026-04-26 08:12:00.000000,Branch,0,0,0,0
TXN0009945,ACC01084,ACC01424,1030.92,2026-04-14 15:46:00.000000,Branch,0,0,0,0
TXN0008915,ACC01878,ACC00216,187.83,2026-04-23 11:59:00.000000,Mobile,0,0,0,0
TXN0003754,ACC01990,ACC01813,5000.0,2026-04-11 07:32:00.000000,Mobile,0,0,0,0
TXN0003854,ACC00748,ACC01540,1039.75,2026-03-29 13:57:00.000000,Internet Banking,0,0,0,0
TXN0010186,ACC00596,ACC01601,943.64,2026-04-21 16:41:00.000000,Mobile,0,0,0,0
TXN0007723,ACC01244,ACC01932,126.99,2026-04-08 16:36:00.000000,Internet Banking,0,0,0,0
TXN0001985,ACC01501,ACC01780,132.99,2026-04-08 20:47:00.000000,Mobile,0,0,0,0
TXN0005980,ACC01558,ACC01728,397.18,2026-04-01 16:02:00.000000,Mobile,0,0,0,0
TXN0000750,ACC00364,ACC00139,1887.38,2026-04-01 12:22:00.000000,Mobile,0,0,0,0
TXN0003974,ACC01228,ACC01683,430.76,2026-03-29 15:44:00.000000,Mobile,0,0,0,0
TXN0005986,ACC00383,ACC00821,1213.6,2026-04-16 17:49:00.000000,Mobile,0,0,0,0
TXN0006519,ACC00913,ACC00552,553.28,2026-04-24 16:52:00.000000,Mobile,0,0,0,0
TXN0005997,ACC00276,ACC01626,1164.67,2026-04-09 22:13:00.000000,Internet Banking,0,0,0,0
TXN0006215,ACC01851,ACC00299,2549.67,2026-04-15 13:22:00.000000,Internet Banking,0,0,0,0
TXN0009780,ACC01005,ACC00666,168.28,2026-04-02 09:15:00.000000,Mobile,0,0,0,0
TXN0003438,ACC00963,ACC00912,1785.57,2026-04-14 10:17:00.000000,ATM,0,0,0,0
TXN0010105,ACC01461,ACC01190,598.87,2026-04-02 16:50:00.000000,Branch,0,0,0,0
TXN0001400,ACC01530,ACC00454,463.54,2026-04-27 19:55:00.000000,ATM,0,0,0,0
TXN0004683,ACC00488,ACC00383,460.6,2026-04-18 04:58:00.000000,Branch,0,0,0,0
TXN0007392,ACC01987,ACC01277,15000.0,2026-04-07 00:31:00.000000,Internet Banking,0,0,0,0
TXN0007066,ACC00986,ACC01226,757.69,2026-03-31 02:25:00.000000,Mobile,0,0,0,0
TXN0002590,ACC00801,ACC00344,1235.34,2026-04-20 18:44:00.000000,Mobile,0,0,0,0
TXN0004813,ACC00482,ACC00452,225.11,2026-04-21 17:24:00.000000,Mobile,0,0,0,0
TXN0011797,ACC00926,ACC01829,1119.46,2026-04-21 11:14:00.000000,Internet Banking,0,0,0,0
TXN0010194,ACC00760,ACC00551,199.91,2026-04-11 14:27:00.000000,Mobile,0,0,0,0
TXN0010064,ACC00766,ACC01080,985.04,2026-04-09 16:09:00.000000,ATM,0,0,0,0
TXN0003298,ACC01561,ACC00553,1354.86,2026-04-13 12:30:00.000000,Mobile,0,0,0,0
TXN0003651,ACC01764,ACC00393,1507.57,2026-04-05 14:58:00.000000,Mobile,0,0,0,0
TXN0007164,ACC00056,ACC00414,20000.0,2026-04-18 12:33:00.000000,Mobile,0,0,0,0
TXN0002158,ACC00644,ACC00051,393.59,2026-04-14 11:12:00.000000,Internet Banking,0,0,0,0
TXN0000048,ACC00084,ACC00375,19500.0,2026-04-22 20:21:31.509168,ATM,0,1,1,0
TXN0007531,ACC01949,ACC00334,2042.88,2026-03-30 00:49:00.000000,Mobile,0,0,0,0
TXN0003818,ACC00746,ACC01460,662.36,2026-04-10 22:31:00.000000,Internet Banking,0,0,0,0
TXN0002037,ACC00655,ACC01217,1740.3,2026-04-12 11:09:00.000000,ATM,0,0,0,0
TXN0010908,ACC00264,ACC01388,1050.88,2026-04-17 21:00:00.000000,Mobile,0,0,0,0
TXN0000469,ACC00185,ACC01248,100000.0,2026-03-31 23:43:00.000000,Mobile,1,0,0,1
TXN0003858,ACC01756,ACC00035,353.31,2026-04-25 15:46:00.000000,Mobile,0,0,0,0
TXN0004321,ACC00496,ACC01995,313.1,2026-04-22 11:59:00.000000,Mobile,0,0,0,0
TXN0007119,ACC00004,ACC01089,628.1,2026-04-18 13:06:00.000000,Internet Banking,0,0,0,0
TXN0010524,ACC01017,ACC01199,809.42,2026-04-21 18:43:00.000000,Internet Banking,0,0,0,0
TXN0007925,ACC00459,ACC01785,1945.54,2026-04-03 13:25:00.000000,Internet Banking,0,0,0,0
TXN0009000,ACC01236,ACC01651,585.71,2026-04-19 10:05:00.000000,Mobile,0,0,0,0
TXN0001787,ACC01739,ACC00681,514.03,2026-04-21 15:57:00.000000,Internet Banking,0,0,0,0
TXN0007304,ACC01341,ACC00066,163.42,2026-04-25 13:41:00.000000,Mobile,0,0,0,0
TXN0007056,ACC01530,ACC00207,220.65,2026-04-11 10:26:00.000000,Branch,0,0,0,0
TXN0008586,ACC01955,ACC00420,1419.24,2026-04-04 17:30:00.000000,Mobile,0,0,0,0
TXN0011648,ACC01231,ACC01711,621.97,2026-04-05 16:23:00.000000,Mobile,0,0,0,0
TXN0011946,ACC01718,ACC00235,2471.5,2026-04-14 09:59:00.000000,Mobile,0,0,0,0
TXN0003822,ACC01735,ACC01641,5000.0,2026-04-19 15:20:00.000000,Mobile,0,0,0,0
TXN0005050,ACC00695,ACC00482,73.33,2026-04-16 17:37:00.000000,Internet Banking,0,0,0,0
TXN0001594,ACC01510,ACC00183,2747.0,2026-04-19 02:06:00.000000,Mobile,0,0,0,0
TXN0011129,ACC00444,ACC00971,754.24,2026-04-01 13:39:00.000000,Mobile,0,0,0,0
TXN0000246,ACC00601,ACC01024,61000.0,2026-04-21 21:58:15.356547,Mobile,0,1,1,0
TXN0011079,ACC00676,ACC01288,1050.33,2026-04-20 08:34:00.000000,Internet Banking,0,0,0,0
TXN0007678,ACC00475,ACC00177,308.01,2026-04-03 14:09:00.000000,Mobile,0,0,0,0
TXN0007676,ACC00934,ACC01779,511.65,2026-04-22 10:45:00.000000,Mobile,0,0,0,0
TXN0005442,ACC01243,ACC01967,614.41,2026-04-07 12:12:00.000000,Mobile,0,0,0,0
TXN0001672,ACC00925,ACC00087,1460.68,2026-04-21 14:21:00.000000,Internet Banking,0,0,0,0
TXN0005083,ACC01137,ACC00318,494.57,2026-04-18 17:53:00.000000,Mobile,0,0,0,0
TXN0007453,ACC00073,ACC01250,221.49,2026-04-24 06:15:00.000000,Internet Banking,0,0,0,0
TXN0007721,ACC01410,ACC00542,256.13,2026-04-27 07:20:00.000000,Mobile,0,0,0,0
TXN0010782,ACC00878,ACC00270,51.0,2026-04-02 13:45:00.000000,ATM,0,0,0,0
TXN0008490,ACC01312,ACC01812,500.49,2026-04-27 18:26:00.000000,ATM,0,0,0,0
TXN0007406,ACC01900,ACC00170,263.42,2026-04-13 16:33:00.000000,Mobile,0,0,0,0
TXN0005834,ACC01095,ACC01637,1938.89,2026-04-05 09:45:00.000000,Mobile,0,0,0,0
TXN0001721,ACC00412,ACC01451,716.06,2026-04-20 11:00:00.000000,Mobile,0,0,0,0
TXN0004395,ACC01895,ACC01933,875.43,2026-04-18 10:02:00.000000,Mobile,0,0,0,0
TXN0006914,ACC01949,ACC01802,63.74,2026-04-05 16:02:00.000000,Mobile,0,0,0,0
TXN0000674,ACC01939,ACC00421,20000.0,2026-04-05 00:43:10.405940,ATM,0,1,1,0
TXN0007147,ACC01570,ACC01984,2557.26,2026-04-21 23:47:00.000000,Mobile,0,0,0,0
TXN0004408,ACC00053,ACC01966,2506.42,2026-03-31 12:56:00.000000,ATM,0,0,0,0
TXN0001884,ACC00930,ACC01695,1088.93,2026-04-22 16:49:00.000000,Branch,0,0,0,0
TXN0006081,ACC00144,ACC00872,3068.3,2026-04-23 18:17:00.000000,ATM,0,0,0,0
TXN0000813,ACC01684,ACC01712,954.39,2026-04-16 16:38:00.000000,Mobile,0,0,0,0
TXN0001348,ACC00132,ACC00569,695.37,2026-04-01 21:52:00.000000,Mobile,0,0,0,0
TXN0010473,ACC00622,ACC01664,416.0,2026-04-22 10:36:00.000000,Branch,0,0,0,0
TXN0000462,ACC00687,ACC01238,30000.0,2026-04-09 01:51:00.000000,Internet Banking,1,0,0,1
TXN0011319,ACC00731,ACC01612,277.31,2026-04-14 12:47:00.000000,Mobile,0,0,0,0
TXN0005028,ACC00478,ACC01100,508.46,2026-04-20 20:44:00.000000,ATM,0,0,0,0
TXN0006424,ACC00695,ACC00365,395.51,2026-04-13 13:24:00.000000,ATM,0,0,0,0
TXN0005065,ACC00330,ACC01823,433.03,2026-03-30 09:52:00.000000,Branch,0,0,0,0
TXN0008689,ACC00325,ACC00580,72.92,2026-04-02 06:38:00.000000,Mobile,0,0,0,0
TXN0008571,ACC00343,ACC01908,708.85,2026-04-22 22:59:00.000000,Mobile,0,0,0,0
TXN0003423,ACC00503,ACC01575,10000.0,2026-04-17 18:21:00.000000,Mobile,0,0,0,0
TXN0000015,ACC00065,ACC00259,1900.0,2026-04-20 01:47:37.839978,ATM,0,1,1,0
TXN0002058,ACC01305,ACC00456,165.76,2026-04-14 11:35:00.000000,Mobile,0,0,0,0
TXN0001693,ACC00235,ACC00184,533.19,2026-04-07 17:27:00.000000,Mobile,0,0,0,0
TXN0003847,ACC01657,ACC01115,268.68,2026-04-20 12:43:00.000000,Internet Banking,0,0,0,0
TXN0006093,ACC01082,ACC00633,1895.68,2026-03-30 19:46:00.000000,ATM,0,0,0,0
TXN0009076,ACC01002,ACC01537,5000.0,2026-04-19 17:45:00.000000,ATM,0,0,0,0
TXN0002020,ACC00096,ACC00482,418.43,2026-03-30 16:52:00.000000,Mobile,0,0,0,0
TXN0007559,ACC00891,ACC00152,1563.9,2026-04-06 17:28:00.000000,Mobile,0,0,0,0
TXN0009918,ACC00876,ACC01579,257.32,2026-04-20 20:06:00.000000,Mobile,0,0,0,0
TXN0001011,ACC00346,ACC00049,25000.0,2026-04-25 16:09:00.000000,Mobile,0,0,0,0
TXN0000648,ACC01917,ACC01919,30000.0,2026-04-14 01:56:00.000000,Mobile,1,0,0,1
TXN0006212,ACC01761,ACC01025,273.22,2026-04-25 07:31:00.000000,Mobile,0,0,0,0
TXN0000812,ACC00436,ACC00345,399.64,2026-04-19 12:01:00.000000,Mobile,0,0,0,0
TXN0006527,ACC00071,ACC01521,198.06,2026-04-17 11:11:00.000000,Internet Banking,0,0,0,0
TXN0005293,ACC00275,ACC00801,687.64,2026-04-24 20:47:00.000000,Mobile,0,0,0,0
TXN0009489,ACC00851,ACC00139,128.58,2026-04-24 18:58:00.000000,Mobile,0,0,0,0
TXN0005235,ACC00346,ACC01906,277.68,2026-04-13 16:34:00.000000,ATM,0,0,0,0
TXN0008856,ACC01712,ACC00493,1460.56,2026-04-27 16:24:00.000000,ATM,0,0,0,0
TXN0001984,ACC00157,ACC01717,525.9,2026-04-01 17:41:00.000000,ATM,0,0,0,0
TXN0008976,ACC00596,ACC01794,546.79,2026-04-24 07:24:00.000000,Mobile,0,0,0,0
TXN0010442,ACC01092,ACC00537,746.01,2026-04-16 20:53:00.000000,Mobile,0,0,0,0
TXN0009644,ACC00015,ACC00387,246.77,2026-04-08 16:35:00.000000,Mobile,0,0,0,0
TXN0011088,ACC00540,ACC01334,220.72,2026-04-09 11:25:00.000000,Mobile,0,0,0,0
TXN0004703,ACC00276,ACC01001,170.98,2026-04-05 17:05:00.000000,Branch,0,0,0,0
TXN0008294,ACC01694,ACC00988,469.91,2026-04-15 22:25:00.000000,Internet Banking,0,0,0,0
TXN0011660,ACC00471,ACC00038,887.36,2026-04-13 19:38:00.000000,Internet Banking,0,0,0,0
TXN0008268,ACC01838,ACC00468,1070.01,2026-04-22 10:03:00.000000,Mobile,0,0,0,0
TXN0001484,ACC01029,ACC01067,925.55,2026-04-14 09:43:00.000000,Branch,0,0,0,0
TXN0004059,ACC00543,ACC00775,593.12,2026-04-02 14:05:00.000000,Branch,0,0,0,0
TXN0009939,ACC00816,ACC00446,496.28,2026-04-01 16:43:00.000000,Mobile,0,0,0,0
TXN0003388,ACC01472,ACC00213,141.35,2026-04-03 20:07:00.000000,Internet Banking,0,0,0,0
TXN0002240,ACC01523,ACC00331,580.98,2026-04-22 08:16:00.000000,Mobile,0,0,0,0
TXN0009805,ACC00707,ACC01744,325.39,2026-04-23 15:14:00.000000,ATM,0,0,0,0
TXN0001209,ACC00942,ACC00965,326.1,2026-04-17 17:03:00.000000,Mobile,0,0,0,0
TXN0005517,ACC01156,ACC00933,657.1,2026-04-21 18:08:00.000000,ATM,0,0,0,0
TXN0002418,ACC00279,ACC00318,521.69,2026-04-01 20:20:00.000000,ATM,0,0,0,0
TXN0009295,ACC00417,ACC01904,1545.53,2026-04-12 10:57:00.000000,Mobile,0,0,0,0
TXN0000745,ACC01906,ACC01793,753.65,2026-04-26 19:29:00.000000,ATM,0,0,0,0
TXN0001321,ACC01048,ACC01358,2170.67,2026-04-17 11:16:00.000000,Internet Banking,0,0,0,0
TXN0000215,ACC01675,ACC00494,50000.0,2026-03-30 00:26:00.000000,Mobile,1,0,0,1
TXN0004194,ACC01012,ACC01635,459.59,2026-04-26 11:36:00.000000,ATM,0,0,0,0
TXN0007476,ACC01827,ACC01821,605.88,2026-04-01 14:58:00.000000,Mobile,0,0,0,0
TXN0007016,ACC01904,ACC01204,475.19,2026-04-16 12:26:00.000000,ATM,0,0,0,0
TXN0005861,ACC01747,ACC01994,983.35,2026-04-10 17:43:00.000000,Internet Banking,0,0,0,0
TXN0002155,ACC00464,ACC01183,64.82,2026-04-25 16:07:00.000000,ATM,0,0,0,0
TXN0009202,ACC01093,ACC01679,544.7,2026-04-20 10:14:00.000000,Mobile,0,0,0,0
TXN0003571,ACC01247,ACC01721,228.74,2026-04-18 12:20:00.000000,Internet Banking,0,0,0,0
TXN0010923,ACC01796,ACC00150,303.97,2026-04-26 12:23:00.000000,Mobile,0,0,0,0
TXN0011198,ACC01204,ACC01735,538.99,2026-03-29 10:40:00.000000,Branch,0,0,0,0
TXN0008127,ACC01814,ACC00185,512.65,2026-04-22 10:38:00.000000,Branch,0,0,0,0
TXN0005196,ACC01931,ACC00700,1271.31,2026-04-23 17:35:00.000000,Mobile,0,0,0,0
TXN0010384,ACC01947,ACC01876,2679.39,2026-04-21 18:43:00.000000,Mobile,0,0,0,0
TXN0006312,ACC00944,ACC01507,1158.72,2026-04-12 11:28:00.000000,Mobile,0,0,0,0
