Account_ID,Account_Open_Date,Account_Age_Days,Region,Avg_Monthly_Balance_THB,Is_Mule,Total_Inflow_THB,Total_Outflow_THB,Inbound_Count,Outbound_Count,Outflow_Ratio_24h,Counterparty_Diversity,Off_Peak_Frequency,Round_Amount_Ratio
ACC00954,2023-06-13,1049,Central,50914.34,0,21340.13,3342.4,5,5,0.0766,1.0,0.0,0.2
ACC00955,2023-12-10,869,South,69961.95,0,24379.21,10772.76,11,6,0.1192,1.0,0.0588,0.2727
ACC00956,2025-07-13,288,Bangkok,466214.67,0,8459.79,628.46,5,1,0.0,1.0,0.1667,0.0
ACC00957,2017-11-22,3078,Bangkok,40688.41,0,45503.29,0.0,9,0,0.0,1.0,0.0,0.1111
ACC00958,2021-01-07,1936,Bangkok,49197.94,0,3176.83,9836.61,5,12,0.6024,1.0,0.0,0.0
ACC00959,2023-02-18,1164,Bangkok,28211.84,0,19527.13,7611.11,7,6,0.1365,1.0,0.0,0.1429
ACC00960,2023-07-09,1023,West,69513.29,0,7576.74,24305.84,7,6,0.261,1.0,0.0,0.0
ACC00961,2019-03-30,2585,Central,34032.97,0,2228.21,13885.58,4,9,0.0,1.0,0.0,0.0
ACC00962,2017-11-08,3092,Bangkok,4992.34,0,23412.71,4732.79,6,6,0.1463,1.0,0.0833,0.1667
ACC00963,2020-01-21,2288,Northeast,17957.78,0,4812.92,44817.4,8,7,0.742,1.0,0.0,0.0
ACC00964,2023-07-13,1019,East,33235.64,0,16695.91,14510.74,5,6,0.0,1.0,0.0909,0.2
ACC00965,2020-02-07,2271,South,16864.23,0,4587.39,1950.03,5,4,0.3346,1.0,0.1111,0.0
ACC00966,2022-12-27,1217,North,24128.44,0,1986.14,9328.39,6,9,1.0,1.0,0.1333,0.0
ACC00967,2024-11-25,518,Bangkok,31662.19,0,7125.85,10429.07,5,7,0.6379,1.0,0.0,0.0
ACC00968,2026-02-21,65,East,5617.93,0,6646.57,7000.66,7,4,0.3509,1.0,0.0909,0.0
ACC00969,2024-02-12,805,Bangkok,28257.61,0,25077.39,19379.24,7,7,0.0,1.0,0.0714,0.1429
ACC00970,2021-06-29,1763,Bangkok,30151.67,0,5555.17,6673.18,3,9,0.3148,1.0,0.0833,0.0
ACC00971,2019-06-04,2519,Northeast,30916.71,0,1565.61,2803.09,3,5,0.0,1.0,0.0,0.0
ACC00972,2018-09-28,2768,Bangkok,30285.82,0,5005.73,6965.99,7,4,0.3766,1.0,0.0,0.0
ACC00973,2025-01-01,481,Bangkok,11262.19,0,15732.26,2082.96,7,5,0.0784,1.0,0.0,0.1429
ACC00974,2025-11-17,161,West,53666.97,0,17654.05,3375.82,7,5,0.0346,1.0,0.0833,0.1429
ACC00975,2025-10-26,183,Northeast,9264.22,0,863.77,7502.27,4,8,0.0,1.0,0.0,0.0
ACC00976,2019-12-14,2326,Bangkok,232606.52,0,1751.27,4991.9,1,5,0.0452,1.0,0.0,0.0
ACC00977,2024-06-29,667,Bangkok,122227.31,0,2084.91,6189.63,5,7,0.5026,1.0,0.0,0.0
ACC00978,2020-05-28,2160,North,2270.29,0,20306.04,93148.87,8,6,1.0,1.0,0.0,0.25
ACC00979,2017-01-15,3389,Bangkok,7907.1,0,23658.21,37837.2,5,6,0.0153,1.0,0.0,0.2
ACC00980,2018-06-13,2875,Bangkok,12952.98,0,7186.44,4317.24,4,6,0.0,1.0,0.0,0.0
ACC00981,2016-11-21,3444,Bangkok,38373.01,0,1837.17,4575.07,4,9,0.2294,1.0,0.0,0.0
ACC00982,2023-08-28,973,Northeast,18313.77,0,18495.01,30557.16,5,4,0.0,1.0,0.0,0.2
ACC00983,2018-01-24,3015,Bangkok,113434.55,0,63251.08,313.04,5,1,0.0,1.0,0.0,0.0
ACC00984,2021-11-06,1633,South,11803.79,0,2406.94,21101.85,3,6,0.1723,1.0,0.0,0.0
ACC00985,2016-09-16,3510,Bangkok,135348.89,0,5251.12,5968.62,6,3,0.3936,1.0,0.1111,0.0
ACC00986,2022-03-27,1492,Bangkok,9351.86,0,23390.22,7060.17,13,7,0.0759,1.0,0.05,0.0769
ACC00987,2022-06-09,1418,East,88011.71,0,8138.98,5466.55,8,8,0.3683,1.0,0.0,0.0
ACC00988,2016-06-05,3613,Central,35458.89,0,29232.13,55107.83,8,10,0.04,1.0,0.0,0.125
ACC00989,2016-07-04,3584,Central,43933.99,0,34582.71,20210.84,10,6,0.0,1.0,0.0,0.1
ACC00990,2021-10-31,1639,Bangkok,77143.05,0,62037.57,8376.17,6,6,0.0362,1.0,0.0,0.3333
ACC00991,2023-06-19,1043,Northeast,110691.69,0,8518.36,51887.03,7,9,0.3348,1.0,0.0625,0.0
ACC00992,2022-10-18,1287,Bangkok,4019.25,0,4808.02,5426.23,9,4,0.0,1.0,0.0769,0.0
ACC00993,2020-12-30,1944,Bangkok,23304.94,0,54510.2,1339.68,9,4,0.0,1.0,0.0769,0.1111
ACC00994,2020-06-18,2139,North,322161.94,0,36181.83,32680.6,8,7,0.0248,1.0,0.0667,0.125
ACC00995,2026-02-18,68,Bangkok,4873.02,1,57516.0,57500.0,5,7,0.9997,0.6,0.5,0.4
ACC00996,2016-05-23,3626,Bangkok,3531.99,0,21695.14,7007.01,4,7,0.1034,1.0,0.0,0.25
ACC00997,2021-01-14,1929,Bangkok,17140.03,0,9145.73,9412.52,4,10,0.0,1.0,0.0,0.0
ACC00998,2019-10-18,2383,West,248819.34,0,50717.24,1402.62,3,3,0.0,1.0,0.0,0.6667
ACC00999,2016-10-22,3474,North,32619.58,0,6308.6,354.78,5,1,0.0,1.0,0.0,0.0
ACC01000,2023-07-26,1006,South,48076.08,0,21490.44,6647.16,7,6,0.0,1.0,0.0769,0.1429
ACC01001,2017-06-04,3249,Central,45550.63,0,1698.2,7565.5,3,7,0.3973,1.0,0.0,0.0
ACC01002,2016-11-20,3445,North,352098.87,0,77358.51,52640.46,8,13,0.126,1.0,0.0476,0.375
ACC01003,2019-12-16,2324,Bangkok,86802.21,0,4610.88,2185.28,5,4,0.07,1.0,0.0,0.0
ACC01004,2022-06-07,1420,East,188975.48,0,4145.63,12468.7,4,11,0.0425,1.0,0.0,0.0
ACC01005,2023-09-20,950,Northeast,8882.57,0,10082.68,2397.16,4,5,0.0,1.0,0.0,0.0
ACC01006,2025-04-21,371,Bangkok,3117.66,0,4407.39,14447.52,5,10,0.0729,1.0,0.2,0.0
ACC01007,2022-11-03,1271,North,20926.16,0,77543.67,29784.29,8,7,0.0084,1.0,0.0667,0.0
ACC01008,2016-07-25,3563,Central,243369.26,0,11030.42,4561.63,12,6,0.0112,1.0,0.0,0.0
ACC01009,2023-11-06,903,South,302249.6,0,4123.57,8160.8,4,7,0.0,1.0,0.0909,0.0
ACC01010,2022-09-28,1307,Bangkok,48554.69,0,40211.0,16789.28,8,4,0.0096,1.0,0.1667,0.25
ACC01011,2021-11-10,1629,North,34403.47,0,16585.98,51584.34,3,7,0.1448,1.0,0.0,0.3333
ACC01012,2024-02-18,799,Bangkok,486820.72,0,34134.77,9692.99,6,8,0.0367,1.0,0.0,0.1667
ACC01013,2025-11-15,163,South,14276.03,0,15177.89,33305.38,7,7,0.0601,1.0,0.0714,0.1429
ACC01014,2017-12-30,3040,Bangkok,1682.37,0,20239.59,30592.88,5,8,0.0605,1.0,0.0,0.0
ACC01015,2024-04-08,749,Bangkok,16232.13,0,6175.86,14605.15,10,6,1.0,1.0,0.0,0.0
ACC01016,2026-03-11,47,Bangkok,4617.32,1,98400.0,95000.0,3,5,0.3262,0.6667,0.25,0.6667
ACC01017,2017-09-20,3141,North,6570.42,0,9896.43,3012.73,6,4,0.0,1.0,0.0,0.0
ACC01018,2020-11-30,1974,Northeast,10784.64,0,39731.3,23307.22,8,5,0.0,1.0,0.0769,0.125
ACC01019,2025-11-12,166,Northeast,23060.58,0,5586.65,5537.61,6,3,0.0,1.0,0.0,0.0
ACC01020,2022-05-10,1448,East,30701.01,0,6000.75,7626.35,7,5,0.4696,1.0,0.0,0.0
ACC01021,2016-11-12,3453,East,9419.87,0,8474.63,10519.38,8,8,0.1169,1.0,0.0625,0.125
ACC01022,2026-03-24,34,Bangkok,4683.64,1,128766.0,128800.0,4,7,1.0,0.25,0.3636,0.75
ACC01023,2023-11-24,885,Bangkok,21244.67,0,13152.01,4070.79,14,5,0.0944,1.0,0.0526,0.0
ACC01024,2018-01-26,3013,East,28451.39,0,66829.18,8420.65,6,8,0.0604,1.0,0.0714,0.1667
ACC01025,2018-10-28,2738,Bangkok,81791.21,0,17486.59,4569.08,5,6,0.1012,1.0,0.0,0.2
ACC01026,2025-05-20,342,South,75293.11,0,8818.76,36869.91,10,4,1.0,1.0,0.0,0.0
ACC01027,2023-09-10,960,Central,34854.23,0,5678.04,4327.24,8,4,0.1724,1.0,0.0,0.0
ACC01028,2016-10-19,3477,North,58421.22,0,44362.28,3600.48,5,7,0.0305,1.0,0.0,0.0
ACC01029,2024-04-28,729,Bangkok,10348.33,0,33358.08,7571.98,6,9,0.086,1.0,0.0,0.1667
ACC01030,2024-06-08,688,Northeast,6663.03,0,8802.42,1955.18,6,4,0.0621,1.0,0.0,0.0
ACC01031,2021-05-01,1822,Bangkok,45861.09,0,7237.9,8190.9,6,7,0.0,1.0,0.0,0.0
ACC01032,2017-08-21,3171,Bangkok,9193.13,0,2642.25,45979.42,5,13,0.0,1.0,0.1111,0.0
ACC01033,2020-07-24,2103,Bangkok,14490.06,0,5025.93,32115.66,5,7,0.1489,1.0,0.1667,0.0
ACC01034,2020-01-09,2300,Bangkok,115817.85,0,31809.66,10966.71,8,3,0.0418,1.0,0.0,0.25
ACC01035,2016-09-01,3525,South,11474.59,0,7336.16,5587.94,5,5,0.0,1.0,0.0,0.0
ACC01036,2025-10-21,188,Bangkok,3160.84,1,49900.0,49900.0,1,2,1.0,1.0,0.3333,0.0
ACC01037,2025-01-08,474,Northeast,32329.59,0,33122.27,1473.24,6,5,0.0017,1.0,0.0,0.1667
ACC01038,2025-01-28,454,Central,24723.59,0,25284.95,1869.22,2,2,0.0,1.0,0.0,0.5
ACC01039,2019-03-20,2595,Bangkok,60968.77,0,30812.31,32079.96,4,5,0.0,1.0,0.1111,0.25
ACC01040,2020-12-24,1950,East,11763.21,0,13132.0,3555.81,9,6,0.0,1.0,0.0667,0.1111
ACC01041,2026-03-07,51,Bangkok,4707.23,0,28317.93,21710.06,9,5,0.0357,1.0,0.1429,0.2222
ACC01042,2019-11-20,2350,West,6286.94,0,7861.11,3573.37,6,4,0.0,1.0,0.0,0.1667
ACC01043,2024-12-24,489,Northeast,3404.73,0,5393.69,527.54,8,2,0.0843,1.0,0.1,0.0
ACC01044,2025-02-02,449,Bangkok,1027.92,0,57408.61,7259.93,7,5,0.0164,1.0,0.0,0.1429
ACC01045,2017-08-02,3190,Central,12399.3,0,1863.06,3172.32,2,4,0.0,1.0,0.0,0.0
ACC01046,2021-05-21,1802,East,26604.45,0,17254.56,3851.59,6,6,0.0337,1.0,0.0833,0.1667
ACC01047,2022-01-22,1556,Northeast,35934.46,0,8020.78,29658.85,7,8,0.0749,1.0,0.2,0.1429
ACC01048,2021-01-25,1918,Bangkok,22518.72,0,26626.0,4420.0,4,4,0.0171,1.0,0.0,0.25
ACC01049,2022-01-20,1558,North,17992.18,0,21595.26,44303.88,10,12,0.2645,1.0,0.0455,0.1
ACC01050,2024-06-08,688,East,19304.14,0,5273.83,7032.27,5,8,0.0971,1.0,0.1538,0.0
ACC01051,2019-05-30,2524,Bangkok,47058.44,0,3117.56,21677.53,5,5,0.0,1.0,0.1,0.0
ACC01052,2024-08-18,617,Bangkok,22582.99,0,10828.4,8858.56,8,6,0.4164,1.0,0.0,0.125
ACC01053,2020-10-07,2028,Bangkok,19468.39,0,8656.94,9716.25,8,11,0.0,1.0,0.0,0.0
ACC01054,2022-01-01,1577,Bangkok,27703.63,0,1590.67,4002.44,4,6,0.0,1.0,0.0,0.0
ACC01055,2017-05-22,3262,Bangkok,30347.22,0,49255.34,3449.52,10,5,0.0064,1.0,0.0667,0.3
ACC01056,2022-02-09,1538,Northeast,18878.73,0,4737.04,1233.49,5,2,0.0525,1.0,0.0,0.0
ACC01057,2022-10-20,1285,Central,9529.67,0,2399.61,37428.61,8,8,1.0,1.0,0.0,0.0
ACC01058,2019-06-19,2504,Bangkok,71345.75,0,5254.36,2576.48,5,4,0.0469,1.0,0.0,0.0
ACC01059,2022-03-28,1491,East,8351.26,0,2811.72,25576.75,4,3,0.0,1.0,0.0,0.0
ACC01060,2019-02-07,2636,South,2433.65,0,5376.82,4523.69,6,5,0.374,1.0,0.0909,0.0
ACC01061,2024-08-31,604,North,107216.6,0,3108.26,9035.8,5,12,0.792,1.0,0.0,0.0
ACC01062,2016-09-25,3501,Central,14440.77,0,7233.59,29712.14,8,14,0.6088,1.0,0.0,0.0
ACC01063,2022-12-31,1213,Bangkok,40211.79,0,9041.25,18490.72,7,7,0.2447,1.0,0.0714,0.0
ACC01064,2016-08-18,3539,Bangkok,181057.66,0,3547.01,23751.65,3,8,0.4021,1.0,0.0,0.0
ACC01065,2025-09-12,227,Bangkok,24425.25,0,9145.29,5356.19,8,7,0.0723,1.0,0.1333,0.0
ACC01066,2019-10-19,2382,East,1661.28,0,10018.09,3554.86,9,5,0.0,1.0,0.0714,0.0
ACC01067,2020-06-04,2153,Northeast,298084.2,0,50200.55,1973.16,11,4,0.0088,1.0,0.0,0.2727
ACC01068,2017-03-07,3338,Bangkok,14120.6,0,2347.97,3018.71,3,4,0.0,1.0,0.0,0.0
ACC01069,2017-09-27,3134,North,17992.91,0,3043.26,5648.33,6,6,1.0,1.0,0.0833,0.0
ACC01070,2023-11-21,888,Bangkok,9301.32,0,31406.43,414.58,10,2,0.0,1.0,0.0833,0.2
ACC01071,2019-05-23,2531,Bangkok,13595.85,0,6777.27,7655.36,7,9,0.127,1.0,0.0625,0.0
ACC01072,2016-07-07,3581,Bangkok,9545.96,0,8721.54,4469.16,8,2,0.1777,1.0,0.0,0.0
ACC01073,2025-03-08,415,Bangkok,24052.2,0,7375.47,62705.45,6,8,0.0689,1.0,0.0714,0.0
ACC01074,2024-12-01,512,East,20004.03,0,33205.08,14676.5,4,7,0.0347,1.0,0.1818,0.5
ACC01075,2026-03-01,57,Bangkok,1712.36,1,229500.0,229400.0,6,13,0.9281,0.1667,0.4737,0.8333
ACC01076,2022-03-29,1490,Northeast,10089.28,0,1705.36,8762.06,2,6,1.0,1.0,0.0,0.0
ACC01077,2024-02-24,793,Central,14606.61,0,26093.17,87367.93,10,7,1.0,1.0,0.0588,0.1
ACC01078,2021-08-08,1723,Bangkok,10105.17,0,2612.49,3432.68,2,4,0.3283,1.0,0.0,0.0
ACC01079,2024-09-22,582,Central,18574.66,0,9852.07,2084.51,9,6,0.0767,1.0,0.0,0.0
ACC01080,2025-10-07,202,Bangkok,19018.81,0,12804.95,37628.76,10,9,0.4782,1.0,0.0,0.0
ACC01081,2023-07-15,1017,Bangkok,6803.92,0,38198.7,33628.83,5,4,0.011,1.0,0.0,0.0
ACC01082,2022-01-14,1564,Bangkok,16238.38,0,21743.06,11621.58,6,11,0.0272,1.0,0.0,0.1667
ACC01083,2018-11-19,2716,East,9854.66,0,29095.32,5059.16,8,7,0.0157,1.0,0.0,0.125
ACC01084,2018-11-30,2705,Bangkok,341.82,0,14047.89,5731.4,10,9,0.2341,1.0,0.0,0.1
ACC01085,2021-01-24,1919,Northeast,123020.58,0,2116.81,34151.94,3,8,0.0,1.0,0.0,0.0
ACC01086,2023-05-27,1066,East,157428.87,0,6144.51,2090.67,7,3,0.0,0.8571,0.0,0.0
ACC01087,2017-05-08,3276,Northeast,41925.66,0,3943.32,5760.32,7,7,0.1171,1.0,0.1429,0.0
ACC01088,2017-02-19,3354,Central,16153.61,0,26113.67,2519.36,5,2,0.0,1.0,0.1429,0.2
ACC01089,2023-12-24,855,Bangkok,69038.07,0,4719.87,5976.16,4,7,0.4291,1.0,0.0,0.0
ACC01090,2026-01-13,104,Central,25457.78,0,11903.94,53304.27,9,3,0.1079,1.0,0.0,0.0
ACC01091,2020-04-30,2188,Central,5875.21,0,18653.77,3018.1,4,4,0.1046,1.0,0.0,0.25
ACC01092,2022-04-11,1477,Central,88697.96,0,697.98,2301.43,2,2,0.0,1.0,0.0,0.0
ACC01093,2021-06-09,1783,Central,4889.54,0,6074.98,29062.92,8,7,1.0,1.0,0.0667,0.0
ACC01094,2019-10-30,2371,North,27657.55,0,321.52,869.07,2,3,0.0,1.0,0.0,0.0
ACC01095,2021-01-29,1914,West,9346.7,0,12048.38,4739.97,5,8,0.1609,1.0,0.0,0.2
ACC01096,2024-10-13,561,Bangkok,6042.38,0,62432.03,13285.82,8,6,0.1602,1.0,0.0,0.25
ACC01097,2021-08-20,1711,Central,101198.53,0,5884.36,2657.83,3,5,0.2402,1.0,0.25,0.0
ACC01098,2019-11-19,2351,Northeast,3689.33,0,4761.46,3420.4,6,3,0.0,1.0,0.0,0.0
ACC01099,2017-11-08,3092,North,34521.02,0,4500.76,2467.53,4,4,0.2201,1.0,0.125,0.0
ACC01100,2021-06-20,1772,Bangkok,3022.76,0,11883.15,3172.58,9,4,0.2624,1.0,0.1538,0.0
ACC01101,2016-05-31,3618,Bangkok,9911.17,0,2808.93,3860.91,5,5,1.0,1.0,0.0,0.0
ACC01102,2023-08-12,989,Bangkok,14076.43,0,57968.98,25768.12,5,7,0.408,1.0,0.0,0.2
ACC01103,2022-12-08,1236,Northeast,10239.29,0,4965.97,37142.44,8,10,0.6623,1.0,0.0556,0.0
ACC01104,2017-08-10,3182,Bangkok,103092.11,0,51492.56,1999.61,9,2,0.0694,1.0,0.0,0.2222
ACC01105,2020-01-05,2304,Bangkok,12042.84,0,6793.99,661.47,6,2,0.0,1.0,0.0,0.0
ACC01106,2021-07-31,1731,Central,11062.68,0,6453.23,4187.04,9,3,0.8695,1.0,0.0,0.0
ACC01107,2018-02-01,3007,East,20938.78,0,15506.22,2288.95,6,3,0.0,1.0,0.0,0.0
ACC01108,2021-07-15,1747,Bangkok,9638.67,0,1486.52,21236.76,2,6,0.6484,1.0,0.0,0.0
ACC01109,2021-10-05,1665,Bangkok,2995.93,0,8580.02,32579.09,6,3,0.0,1.0,0.0,0.1667
ACC01110,2019-09-27,2404,Central,15542.13,0,16008.65,2826.49,4,4,0.0446,1.0,0.125,0.25
ACC01111,2018-08-01,2826,Central,434243.56,0,6183.87,2557.61,7,6,0.2079,1.0,0.0,0.0
ACC01112,2019-07-04,2489,East,56309.53,0,21604.82,7010.63,9,4,0.072,1.0,0.0769,0.1111
ACC01113,2018-05-21,2898,Northeast,2418.62,0,4194.79,3511.19,8,7,0.3411,1.0,0.0,0.0
ACC01114,2025-04-27,365,Bangkok,27486.81,0,2696.42,5395.4,5,7,0.1531,1.0,0.0,0.0
ACC01115,2020-04-28,2190,North,15310.41,0,35219.92,5482.43,9,7,0.0243,1.0,0.0625,0.1111
ACC01116,2022-04-19,1469,West,34418.58,0,731.0,1917.34,2,3,0.0,1.0,0.0,0.0
ACC01117,2018-03-15,2965,East,53929.07,0,7017.23,9385.67,8,7,0.1696,1.0,0.0,0.0
ACC01118,2023-04-14,1109,Bangkok,17384.49,0,2804.8,211279.25,3,15,1.0,1.0,0.1667,0.0
ACC01119,2026-04-13,14,Bangkok,654.75,1,80000.0,80000.0,1,3,1.0,1.0,0.25,1.0
ACC01120,2017-06-24,3229,West,19166.7,0,9251.24,28088.59,9,6,0.0,1.0,0.0667,0.0
ACC01121,2025-06-27,304,Bangkok,37912.56,0,10137.52,8323.81,11,8,0.0841,1.0,0.0,0.0
ACC01122,2016-12-07,3428,Bangkok,9300.9,0,5412.67,35710.16,7,8,0.0,1.0,0.0667,0.0
ACC01123,2016-10-26,3470,East,74416.97,0,98119.58,2746.57,7,3,0.0,1.0,0.0,0.0
ACC01124,2021-12-05,1604,Central,47413.83,0,16514.48,14321.27,5,11,0.0,1.0,0.0,0.2
ACC01125,2021-09-22,1678,Bangkok,31309.82,0,41498.64,5851.51,8,5,0.0,1.0,0.0,0.375
ACC01126,2020-11-14,1990,East,40632.96,0,6280.92,6120.92,9,7,0.0,1.0,0.0,0.0
ACC01127,2023-09-11,959,South,19033.49,0,14532.29,5831.21,10,7,0.1142,1.0,0.0588,0.0
ACC01128,2022-03-24,1495,West,20600.63,0,27181.93,364411.27,6,11,1.0,1.0,0.4706,0.1667
ACC01129,2021-08-19,1712,Bangkok,9955.26,0,2941.18,5002.51,4,4,0.7424,1.0,0.0,0.0
ACC01130,2017-08-06,3186,Bangkok,2969.84,0,35402.68,1095.94,9,3,0.0,1.0,0.0,0.1111
ACC01131,2021-11-06,1633,South,8942.63,0,1399.4,5177.75,4,4,0.0,1.0,0.0,0.0
ACC01132,2020-11-26,1978,Northeast,144716.85,0,3148.66,24929.03,7,8,0.0,1.0,0.0,0.0
ACC01133,2018-10-21,2745,Bangkok,77754.69,0,7608.76,30834.29,8,13,1.0,1.0,0.0,0.0
ACC01134,2020-09-23,2042,Bangkok,35614.01,0,22186.15,2925.42,4,2,0.0,1.0,0.0,0.25
ACC01135,2023-04-24,1099,South,27687.0,0,2084.27,411.49,3,1,0.0,1.0,0.25,0.0
ACC01136,2024-11-20,523,Bangkok,19267.47,0,47917.65,32808.73,9,10,0.0363,1.0,0.0,0.2222
ACC01137,2021-08-19,1712,Bangkok,6099.11,0,5727.15,3153.53,8,7,0.171,1.0,0.0,0.0
ACC01138,2026-03-21,37,Northeast,11910.84,0,3011.79,3544.94,4,6,0.0,1.0,0.1,0.0
ACC01139,2026-01-19,98,Northeast,21863.22,0,11356.49,563.7,8,4,0.0345,1.0,0.1667,0.125
ACC01140,2025-09-12,227,Central,26855.7,0,18569.01,5548.22,9,5,0.5747,1.0,0.0,0.1111
ACC01141,2017-10-10,3121,East,57374.96,0,29512.72,971.48,7,3,0.0,1.0,0.0,0.0
ACC01142,2021-11-24,1615,East,4318.45,0,5264.94,7884.65,5,8,0.0,1.0,0.0,0.0
ACC01143,2020-05-29,2159,Central,36384.68,0,3727.37,43071.42,5,7,0.3865,1.0,0.0833,0.0
ACC01144,2023-07-11,1021,Northeast,18370.78,0,53255.72,8467.36,14,6,0.116,1.0,0.0,0.1429
ACC01145,2019-08-13,2449,Central,12600.1,0,2333.88,9388.07,3,8,0.0,1.0,0.0,0.0
ACC01146,2017-10-28,3103,North,38147.82,0,10121.22,5504.35,7,7,0.1067,1.0,0.0714,0.0
ACC01147,2020-08-14,2082,Bangkok,3343.62,0,1929.32,4677.42,4,4,0.0,1.0,0.0,0.0
ACC01148,2024-07-05,661,Northeast,20336.36,0,2302.99,25568.57,4,6,0.0,1.0,0.0,0.0
ACC01149,2018-07-05,2853,North,226913.38,0,20388.82,1156.46,7,3,0.0,1.0,0.0,0.1429
ACC01150,2025-04-27,365,Northeast,100125.98,0,9435.56,26904.63,7,9,0.3741,1.0,0.0,0.0
ACC01151,2021-12-02,1607,Bangkok,8718.78,0,36151.21,3876.15,7,6,0.0517,1.0,0.0,0.1429
ACC01152,2018-10-07,2759,Bangkok,15829.21,0,3124.16,4882.2,4,6,0.7951,1.0,0.0,0.0
ACC01153,2019-02-25,2618,Northeast,10694.38,0,57129.17,7169.62,8,6,0.0316,1.0,0.0714,0.125
ACC01154,2025-04-23,369,Northeast,7729.84,0,18797.5,7783.76,3,5,0.0162,1.0,0.0,0.3333
ACC01155,2022-01-14,1564,Bangkok,6912.53,0,2769.75,3846.48,7,3,0.0,1.0,0.0,0.0
ACC01156,2022-08-17,1349,Northeast,4809.67,0,53958.95,5033.95,5,6,0.0381,1.0,0.0,0.4
ACC01157,2017-08-07,3185,Northeast,8732.26,0,24745.85,28654.53,6,7,1.0,1.0,0.0,0.1667
ACC01158,2023-11-25,884,North,33318.99,0,2792.23,4133.39,4,4,0.0,1.0,0.125,0.0
ACC01159,2022-07-20,1377,Bangkok,52623.6,0,6327.64,11647.8,5,13,0.3036,1.0,0.0556,0.0
ACC01160,2022-08-17,1349,Northeast,59236.81,0,2315.74,4681.3,6,5,1.0,1.0,0.0909,0.0
ACC01161,2026-02-26,60,Northeast,640.91,1,24000.0,15000.0,2,2,0.625,1.0,0.5,1.0
ACC01162,2019-11-13,2357,Bangkok,45585.97,0,6093.69,13999.35,5,4,0.0,1.0,0.0,0.0
ACC01163,2023-07-27,1005,Northeast,158328.71,0,39184.48,1675.84,10,5,0.0,1.0,0.0,0.2
ACC01164,2016-10-02,3494,South,43171.74,0,86488.7,31138.21,10,6,0.0162,1.0,0.0,0.1
ACC01165,2025-07-30,271,Northeast,5253.62,0,23082.84,32103.96,7,6,0.0634,1.0,0.0,0.4286
ACC01166,2023-11-07,902,Bangkok,46956.6,0,2886.86,12909.63,5,5,0.0,1.0,0.0,0.0
ACC01167,2019-04-08,2576,Bangkok,27581.59,0,2822.36,1342.37,3,1,0.0,1.0,0.5,0.0
ACC01168,2024-11-10,533,North,193693.15,0,6047.64,45776.47,6,6,0.2063,1.0,0.1667,0.0
ACC01169,2023-07-15,1017,Central,18464.36,0,29643.81,10307.62,6,8,0.1241,1.0,0.0,0.1667
ACC01170,2017-10-14,3117,Bangkok,21787.6,0,4205.01,32669.66,5,4,0.0,1.0,0.0,0.0
ACC01171,2020-10-06,2029,Bangkok,40421.93,0,32878.77,6476.71,5,5,0.1521,1.0,0.0,0.2
ACC01172,2017-11-10,3090,Central,88983.88,0,4459.16,2865.97,6,4,0.0,1.0,0.0,0.0
ACC01173,2020-12-31,1943,West,39270.91,0,3551.22,10956.05,4,10,0.2406,1.0,0.0,0.0
ACC01174,2023-01-26,1187,North,69309.04,0,31558.26,2461.68,6,4,0.0,1.0,0.0,0.1667
ACC01175,2017-09-15,3146,Bangkok,94408.39,0,13468.4,1437.32,9,3,0.0218,1.0,0.0,0.0
ACC01176,2017-03-22,3323,Northeast,20673.47,0,53400.82,25211.85,6,3,0.0023,1.0,0.1111,0.1667
ACC01177,2022-07-19,1378,Bangkok,88809.95,0,5935.08,26768.75,7,5,0.0617,1.0,0.0,0.0
ACC01178,2024-02-19,798,Bangkok,2089.85,0,12769.68,20612.17,4,8,1.0,1.0,0.0,0.25
ACC01179,2019-05-19,2535,West,110169.03,0,102796.53,1331.7,6,5,0.0,1.0,0.1818,0.0
ACC01180,2017-07-23,3200,West,84816.9,0,7466.67,37669.5,4,9,0.0,1.0,0.0769,0.0
ACC01181,2024-01-05,843,North,27358.28,0,33532.0,6013.23,7,7,0.0,1.0,0.0,0.1429
ACC01182,2021-04-30,1823,Bangkok,8309.16,0,32561.66,28558.21,4,10,0.0,1.0,0.0,0.25
ACC01183,2025-05-05,357,Northeast,24797.42,0,6289.87,41222.38,12,6,0.2585,1.0,0.0,0.0
ACC01184,2024-08-19,616,Bangkok,94891.08,0,46823.34,5574.54,6,7,0.0118,1.0,0.0,0.3333
ACC01185,2016-11-12,3453,Northeast,6192.13,0,1901.01,3707.89,5,7,0.0,1.0,0.0833,0.0
ACC01186,2019-07-19,2474,Bangkok,15412.34,0,6190.58,2819.22,6,2,0.3795,1.0,0.0,0.0
ACC01187,2020-12-27,1947,Bangkok,20347.32,0,9575.1,104635.51,4,11,0.1682,1.0,0.1333,0.0
ACC01188,2019-12-29,2311,North,514064.29,0,63492.27,11522.11,11,8,0.0316,1.0,0.1053,0.0909
ACC01189,2018-09-21,2775,Northeast,205577.57,0,24181.24,17701.66,9,7,0.0957,1.0,0.0,0.0
ACC01190,2025-02-02,449,North,70551.16,0,4964.6,2728.94,8,3,0.0,1.0,0.0,0.0
ACC01191,2023-09-27,943,South,24898.3,0,19150.69,647.44,6,1,0.0,1.0,0.0,0.1667
ACC01192,2026-03-10,48,South,2477.01,1,180000.0,180000.0,3,4,1.0,0.6667,0.4286,1.0
